% Model:              version04.mph
% Version:            COMSOL 6.1.0.252
% Date:               Aug 14 2023, 16:33
% Dimension:          1
% Nodes:              1649
% Expressions:        101
% Description:        Line graph
% x-coordinate (mm),Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction
-31.334556097672827,6.2036539848239055E19,9.937952075434112E19,1.367225016604428E20,1.7406548256654482E20,2.114084634726468E20,2.4875144437874868E20,2.8609442528485016E20,3.234374061909523E20,3.6078038709705435E20,3.9812336800315625E20,4.354663489092588E20,4.7280932981535965E20,5.101523107214614E20,5.4749529162756456E20,5.8483827253366627E20,6.221812534397663E20,6.59524234345868E20,6.9686721525197E20,7.342101961580728E20,7.715531770641746E20,8.088961579702779E20,8.462391388763771E20,8.83582119782481E20,9.209251006885829E20,9.582680815946858E20,9.956110625007858E20,1.0329540434068873E21,1.0702970243129905E21,1.1076400052190942E21,1.1449829861251952E21,1.182325967031298E21,1.2196689479373994E21,1.2570119288434967E21,1.294354909749603E21,1.331697890655702E21,1.369040871561806E21,1.4063838524679085E21,1.4437268333740098E21,1.4810698142801105E21,1.5184127951862143E21,1.5557557760923127E21,1.5930987569984158E21,1.6304417379045173E21,1.667784718810623E21,1.7051276997167266E21,1.7424706806228242E21,1.7798136615289251E21,1.817156642435032E21,1.854499623341131E21,1.8918426042472312E21,1.9291855851533348E21,1.9665285660594413E21,2.0038715469655365E21,2.0412145278716396E21,2.0785575087777409E21,2.1159004896838466E21,2.153243470589945E21,2.1905864514960506E21,2.2279294324021471E21,2.265272413308255E21,2.302615394214349E21,2.3399583751204543E21,2.377301356026557E21,2.414644336932658E21,2.451987317838759E21,2.489330298744858E21,2.5266732796509605E21,2.5640162605570657E21,2.601359241463167E21,2.638702222369265E21,2.6760452032753744E21,2.7133881841814707E21,2.750731165087574E21,2.788074145993677E21,2.825417126899778E21,2.8627601078058756E21,2.9001030887119813E21,2.9374460696180855E21,2.9747890505241854E21,3.01213203143029E21,3.049475012336382E21,3.0868179932424857E21,3.1241609741485883E21,3.161503955054692E21,3.198846935960796E21,3.2361899168668975E21,3.2735328977730037E21,3.3108758786791016E21,3.3482188595851984E21,3.385561840491307E21,3.4229048213974035E21,3.460247802303511E21,3.49759078320961E21,3.534933764115719E21,3.5722767450218195E21,3.6096197259279105E21,3.646962706834015E21,3.6843056877401234E21,3.721648668646221E21,3.7589916495523275E21,3.7963346304584316E21
-30.91494356811135,6.321584700190896E19,1.0173982989475983E20,1.4026381278761017E20,1.787877956804612E20,2.1731177857331197E20,2.5583576146616258E20,2.943597443590126E20,3.328837272518625E20,3.714077101447132E20,4.09931693037564E20,4.4845567593041494E20,4.869796588232647E20,5.2550364171611485E20,5.64027624608967E20,6.025516075018182E20,6.410755903946671E20,6.79599573287518E20,7.18123556180368E20,7.566475390732193E20,7.951715219660699E20,8.336955048589222E20,8.722194877517703E20,9.107434706446229E20,9.49267453537474E20,9.87791436430325E20,1.0263154193231728E21,1.0648394022160238E21,1.1033633851088754E21,1.1418873680017283E21,1.180411350894578E21,1.2189353337874308E21,1.2574593166802792E21,1.2959832995731257E21,1.3345072824659804E21,1.373031265358829E21,1.4115552482516806E21,1.4500792311445319E21,1.4886032140373818E21,1.5271271969302312E21,1.565651179823085E21,1.604175162715932E21,1.642699145608784E21,1.681223128501633E21,1.7197471113944873E21,1.758271094287339E21,1.7967950771801864E21,1.8353190600730348E21,1.8738430429658908E21,1.9123670258587397E21,1.9508910087515883E21,1.989414991644441E21,2.0279389745372948E21,2.0664629574301393E21,2.1049869403229895E21,2.1435109232158428E21,2.1820349061086965E21,2.220558889001543E21,2.2590828718943987E21,2.29760685478724E21,2.3361308376800992E21,2.374654820572943E21,2.413178803465798E21,2.451702786358648E21,2.4902267692515024E21,2.528750752144352E21,2.5672747350372007E21,2.6057987179300494E21,2.6443227008229017E21,2.682846683715754E21,2.7213706666085995E21,2.759894649501459E21,2.7984186323943036E21,2.8369426152871543E21,2.8754665981800067E21,2.913990581072854E21,2.9525145639657045E21,2.9910385468585605E21,3.0295625297514117E21,3.06808651264426E21,3.106610495537112E21,3.145134478429953E21,3.1836584613228063E21,3.222182444215657E21,3.2607064271085094E21,3.299230410001361E21,3.3377543928942103E21,3.3762783757870663E21,3.414802358679914E21,3.45332634157276E21,3.4918503244656164E21,3.5303743073584593E21,3.5688982902513205E21,3.607422273144166E21,3.645946256037024E21,3.684470238929871E21,3.722994221822713E21,3.7615182047155653E21,3.8000421876084224E21,3.838566170501271E21,3.877090153394125E21,3.915614136286977E21
-30.760761973742632,6.381070218610474E19,1.0293022191514626E20,1.4204974164418748E20,1.8116926137322894E20,2.2028878110227048E20,2.594083008313119E20,2.9852782056035274E20,3.3764734028939526E20,3.767668600184364E20,4.158863797474779E20,4.550058994765198E20,4.9412541920556057E20,5.332449389346013E20,5.723644586636439E20,6.114839783926864E20,6.506034981217255E20,6.89723017850767E20,7.288425375798083E20,7.6796205730885E20,8.070815770378915E20,8.462010967669345E20,8.853206164959733E20,9.244401362250168E20,9.635596559540587E20,1.0026791756831008E21,1.0417986954121397E21,1.08091821514118E21,1.1200377348702236E21,1.1591572545992665E21,1.1982767743283073E21,1.2373962940573507E21,1.2765158137863896E21,1.3156353335154274E21,1.354754853244473E21,1.3938743729735113E21,1.4329938927025542E21,1.472113412431596E21,1.5112329321606367E21,1.5503524518896775E21,1.5894719716187216E21,1.6285914913477577E21,1.6677110110768016E21,1.7068305308058426E21,1.7459500505348867E21,1.78506957026393E21,1.824189089992968E21,1.863308609722007E21,1.9024281294510534E21,1.941547649180093E21,1.9806671689091328E21,2.0197866886381767E21,2.0589062083672206E21,2.0980257280962564E21,2.137145247825298E21,2.1762647675543405E21,2.215384287283387E21,2.254503807012423E21,2.2936233267414704E21,2.3327428464705027E21,2.371862366199549E21,2.4109818859285816E21,2.4501014056576237E21,2.4892209253866647E21,2.528340445115709E21,2.56745996484475E21,2.606579484573789E21,2.6456990043028293E21,2.684818524031873E21,2.7239380437609134E21,2.76305756348995E21,2.8021770832190007E21,2.841296602948036E21,2.880416122677079E21,2.9195356424061216E21,2.9586551621351595E21,2.9977746818642005E21,3.036894201593247E21,3.0760137213222904E21,3.1151332410513283E21,3.1542527607803735E21,3.193372280509402E21,3.23249180023845E21,3.271611319967488E21,3.3107308396965323E21,3.349850359425576E21,3.3889698791546154E21,3.428089398883663E21,3.4672089186126985E21,3.5063284383417353E21,3.5454479580707847E21,3.584567477799818E21,3.6236869975288683E21,3.662806517257905E21,3.701926036986954E21,3.7410455567159945E21,3.780165076445024E21,3.8192845961740676E21,3.858404115903118E21,3.8975236356321554E21,3.936643155361199E21,3.9757626750902437E21
-30.451991643895926,6.5157371323085185E19,1.0562495324324553E20,1.4609253516340552E20,1.8656011708356615E20,2.270276990037265E20,2.674952809238868E20,3.0796286284404674E20,3.484304447642071E20,3.888980266843674E20,4.293656086045277E20,4.6983319052468847E20,5.103007724448478E20,5.507683543650076E20,5.91235936285169E20,6.317035182053299E20,6.721711001254876E20,7.126386820456482E20,7.531062639658077E20,7.935738458859688E20,8.340414278061291E20,8.745090097262913E20,9.149765916464488E20,9.554441735666108E20,9.959117554867714E20,1.0363793374069326E21,1.0768469193270909E21,1.11731450124725E21,1.1577820831674119E21,1.1982496650875739E21,1.2387172470077333E21,1.279184828927896E21,1.3196524108480525E21,1.360119992768209E21,1.4005875746883738E21,1.441055156608531E21,1.4815227385286922E21,1.521990320448854E21,1.5624579023690132E21,1.6029254842891722E21,1.6433930662093353E21,1.6838606481294914E21,1.7243282300496535E21,1.764795811969813E21,1.8052633938899758E21,1.8457309758101384E21,1.8861985577302945E21,1.926666139650453E21,1.9671337215706186E21,2.0076013034907765E21,2.0480688854109342E21,2.0885364673310978E21,2.129004049251261E21,2.1694716311714162E21,2.2099392130915754E21,2.2504067950117378E21,2.290874376931902E21,2.331341958852057E21,2.371809540772221E21,2.412277122692374E21,2.452744704612544E21,2.4932122865326977E21,2.5336798684528635E21,2.5741474503730214E21,2.6146150322931845E21,2.655082614213344E21,2.6955501961335034E21,2.7360177780536603E21,2.7764853599738245E21,2.816952941893985E21,2.857420523814141E21,2.8978881057343107E21,2.9383556876544634E21,2.9788232695746244E21,3.0192908514947854E21,3.0597584334149433E21,3.100226015335103E21,3.1406935972552675E21,3.181161179175431E21,3.2216287610955885E21,3.262096343015753E21,3.3025639249358986E21,3.343031506856064E21,3.383499088776223E21,3.423966670696385E21,3.4644342526165485E21,3.504901834536708E21,3.5453694164568753E21,3.585836998377028E21,3.6263045802971827E21,3.66677216221735E21,3.7072397441375016E21,3.747707326057671E21,3.788174907977827E21,3.8286424898979957E21,3.8691100718181547E21,3.909577653738303E21,3.950045235658465E21,3.9905128175786346E21,4.030980399498793E21,4.071447981418954E21,4.1119155633391167E21
-30.382460471765572,6.613843502626224E19,1.0758748635966398E20,1.490365376930653E20,1.904855890264671E20,2.3193464035986892E20,2.733836916932705E20,3.1483274302667175E20,3.562817943600735E20,3.977308456934751E20,4.3917989702687687E20,4.806289483602789E20,5.2207799969367956E20,5.635270510270808E20,6.049761023604838E20,6.464251536938874E20,6.878742050272861E20,7.29323256360688E20,7.707723076940891E20,8.122213590274914E20,8.536704103608931E20,8.951194616942967E20,9.365685130276953E20,9.780175643610987E20,1.0194666156945007E21,1.0609156670279035E21,1.1023647183613027E21,1.1438137696947034E21,1.185262821028107E21,1.2267118723615084E21,1.2681609236949088E21,1.3096099750283127E21,1.351059026361711E21,1.3925080776951084E21,1.4339571290285146E21,1.4754061803619135E21,1.516855231695316E21,1.5583042830287194E21,1.5997533343621196E21,1.6412023856955208E21,1.6826514370289245E21,1.7241004883623223E21,1.7655495396957254E21,1.8069985910291266E21,1.8484476423625308E21,1.8898966936959352E21,1.9313457450293327E21,1.972794796362732E21,2.014243847696139E21,2.0556928990295383E21,2.0971419503629375E21,2.1385910016963426E21,2.1800400530297468E21,2.2214891043631433E21,2.2629381556965443E21,2.304387207029948E21,2.3458362583633546E21,2.38728530969675E21,2.428734361030159E21,2.4701834123635526E21,2.5116324636969607E21,2.5530815150303556E21,2.5945305663637627E21,2.635979617697161E21,2.677428669030566E21,2.7188777203639674E21,2.760326771697368E21,2.801775823030767E21,2.8432248743641717E21,2.884673925697573E21,2.9261229770309705E21,2.9675720283643823E21,3.0090210796977767E21,3.0504701310311785E21,3.0919191823645813E21,3.1333682336979794E21,3.1748172850313817E21,3.2162663363647866E21,3.257715387698192E21,3.29916443903159E21,3.3406134903649966E21,3.382062541698385E21,3.4235115930317897E21,3.4649606443651915E21,3.506409695698594E21,3.547858747031999E21,3.5893077983654E21,3.630756849698808E21,3.672205901032202E21,3.713654952365598E21,3.7551040036990065E21,3.796553055032401E21,3.838002106365812E21,3.8794511576992087E21,3.9209002090326183E21,3.9623492603660206E21,4.0037983116994093E21,4.045247363032812E21,4.086696414366224E21,4.128145465699621E21,4.1695945170330227E21,4.2110435683664297E21
-30.24525308967175,6.666308468657032E19,1.0863750047480549E20,1.5061191626304025E20,1.9258633205127522E20,2.3456074783951045E20,2.7653516362774535E20,3.185095794159801E20,3.604839952042154E20,4.024584109924502E20,4.4443282678068543E20,4.864072425689207E20,5.2838165835715504E20,5.7035607414538935E20,6.123304899336257E20,6.543049057218611E20,6.962793215100935E20,7.382537372983287E20,7.80228153086563E20,8.22202568874799E20,8.64176984663034E20,9.061514004512712E20,9.481258162395033E20,9.9010023202774E20,1.0320746478159759E21,1.0740490636042112E21,1.1160234793924436E21,1.1579978951806781E21,1.1999723109689144E21,1.2419467267571518E21,1.2839211425453863E21,1.3258955583336224E21,1.3678699741218543E21,1.4098443899100848E21,1.4518188056983246E21,1.4937932214865573E21,1.5357676372747928E21,1.57774205306303E21,1.619716468851263E21,1.6616908846394974E21,1.7036653004277353E21,1.745639716215966E21,1.787614132004202E21,1.829588547792437E21,1.8715629635806746E21,1.913537379368912E21,1.955511795157143E21,1.9974862109453758E21,2.0394606267336166E21,2.0814350425218482E21,2.1234094583100812E21,2.1653838740983199E21,2.207358289886558E21,2.2493327056747868E21,2.2913071214630218E21,2.3332815372512581E21,2.3752559530394984E21,2.417230368827727E21,2.4592047846159664E21,2.501179200404192E21,2.5431536161924343E21,2.5851280319806623E21,2.627102447768904E21,2.669076863557135E21,2.711051279345373E21,2.7530256951336087E21,2.795000110921841E21,2.836974526710073E21,2.878948942498312E21,2.920923358286548E21,2.962897774074778E21,3.0048721898630236E21,3.0468466056512505E21,3.0888210214394853E21,3.1307954372277227E21,3.172769853015953E21,3.214744268804189E21,3.2567186845924285E21,3.2986931003806644E21,3.3406675161688986E21,3.3826419319571376E21,3.42461634774536E21,3.4665907635335977E21,3.508565179321831E21,3.550539595110068E21,3.5925140108983067E21,3.6344884266865404E21,3.6764628424747825E21,3.7184372582630094E21,3.7604116740512395E21,3.80238608983948E21,3.844360505627708E21,3.8863349214159527E21,3.9283093372041833E21,3.970283752992428E21,4.012258168780663E21,4.0542325845688855E21,4.096207000357121E21,4.1381814161453645E21,4.180155831933597E21,4.2221302477218345E21,4.264104663510072E21
-29.934803419390587,6.376877437251353E19,1.0285079649004328E20,1.4193281860757245E20,1.810148407251019E20,2.200968628426315E20,2.5917888496016097E20,2.982609070776899E20,3.3734292919521935E20,3.7642495131274884E20,4.155069734302784E20,4.545889955478083E20,4.936710176653371E20,5.32753039782866E20,5.718350619003964E20,6.10917084017927E20,6.499991061354539E20,6.890811282529837E20,7.281631503705127E20,7.672451724880427E20,8.063271946055722E20,8.454092167231035E20,8.844912388406302E20,9.235732609581618E20,9.626552830756916E20,1.0017373051932222E21,1.0408193273107488E21,1.0799013494282785E21,1.1189833715458091E21,1.1580653936633402E21,1.1971474157808685E21,1.2362294378984013E21,1.2753114600159275E21,1.314393482133453E21,1.3534755042509872E21,1.3925575263685145E21,1.4316395484860446E21,1.4707215706035755E21,1.509803592721104E21,1.5488856148386324E21,1.5879676369561644E21,1.62704965907369E21,1.6661316811912197E21,1.7052137033087498E21,1.7442957254262826E21,1.7833777475438133E21,1.8224597696613384E21,1.8615417917788662E21,1.900623813896401E21,1.939705836013928E21,1.9787878581314556E21,2.0178698802489894E21,2.0569519023665198E21,2.096033924484044E21,2.1351159466015733E21,2.1741979687191047E21,2.2132799908366377E21,2.252362012954163E21,2.2914440350716975E21,2.330526057189219E21,2.3696080793067554E21,2.408690101424278E21,2.4477721235418115E21,2.4868541456593385E21,2.5259361677768723E21,2.5650181898943993E21,2.6041002120119284E21,2.643182234129455E21,2.682264256246987E21,2.7213462783645167E21,2.7604283004820427E21,2.7995103225995807E21,2.838592344717105E21,2.8776743668346357E21,2.916756388952166E21,2.9558384110696897E21,2.9949204331872204E21,3.034002455304754E21,3.0730844774222854E21,3.1121664995398144E21,3.1512485216573467E21,3.190330543774864E21,3.229412565892395E21,3.268494588009924E21,3.307576610127456E21,3.346658632244988E21,3.385740654362517E21,3.424822676480052E21,3.463904698597576E21,3.502986720715099E21,3.5420687428326355E21,3.5811507649501573E21,3.620232787067696E21,3.6593148091852186E21,3.6983968313027576E21,3.7374788534202883E21,3.7765608755378064E21,3.8156428976553365E21,3.8547249197728724E21,3.8938069418904015E21,3.932888964007931E21,3.971970986125464E21
-29.830196358574263,6.870075611790114E19,1.1271545479924156E20,1.5673015348058148E20,2.0074485216192145E20,2.4475955084326168E20,2.8877424952460178E20,3.3278894820594175E20,3.76803646887282E20,4.2081834556862235E20,4.648330442499623E20,5.088477429313029E20,5.528624416126424E20,5.968771402939824E20,6.408918389753225E20,6.849065376566633E20,7.289212363380012E20,7.729359350193413E20,8.169506337006809E20,8.609653323820216E20,9.049800310633618E20,9.489947297447046E20,9.930094284260409E20,1.0370241271073832E21,1.0810388257887241E21,1.1250535244700659E21,1.1690682231514029E21,1.2130829218327432E21,1.257097620514086E21,1.3011123191954276E21,1.345127017876768E21,1.3891417165581087E21,1.4331564152394455E21,1.4771711139207814E21,1.5211858126021263E21,1.5652005112834642E21,1.6092152099648053E21,1.653229908646147E21,1.697244607327486E21,1.741259306008825E21,1.7852740046901687E21,1.8292887033715043E21,1.8733034020528445E21,1.9173181007341858E21,1.9613327994155295E21,2.0053474980968708E21,2.049362196778206E21,2.0933768954595443E21,2.1373915941408903E21,2.1814062928222285E21,2.2254209915035653E21,2.26943569018491E21,2.3134503888662524E21,2.357465087547587E21,2.401479786228926E21,2.4454944849102677E21,2.4895091835916124E21,2.533523882272947E21,2.577538580954292E21,2.621553279635623E21,2.6655679783169703E21,2.709582676998303E21,2.7535973756796493E21,2.797612074360987E21,2.8416267730423314E21,2.88564147172367E21,2.9296561704050077E21,2.9736708690863456E21,3.0176855677676893E21,3.06170026644903E21,3.105714965130364E21,3.149729663811715E21,3.193744362493048E21,3.2377590611743904E21,3.2817737598557304E21,3.3257884585370656E21,3.369803157218406E21,3.413817855899751E21,3.457832554581094E21,3.501847253262433E21,3.545861951943778E21,3.5898766506251057E21,3.6338913493064467E21,3.677906047987786E21,3.721920746669127E21,3.7659354453504735E21,3.8099501440318104E21,3.8539648427131546E21,3.897979541394489E21,3.941994240075825E21,3.986008938757172E21,4.030023637438504E21,4.074038336119852E21,4.118053034801187E21,4.1620677334825383E21,4.206082432163879E21,4.250097130845204E21,4.2941118295265483E21,4.338126528207894E21,4.382141226889235E21,4.4261559255705757E21,4.47017062425192E21
-29.453494063086417,6.942077896778962E19,1.1415822289258973E20,1.5889566681738926E20,2.03633110742189E20,2.483705546669888E20,2.9310799859178868E20,3.3784544251658804E20,3.825828864413878E20,4.273203303661877E20,4.7205777429098745E20,5.1679521821578795E20,5.61532662140587E20,6.062701060653866E20,6.510075499901881E20,6.95744993914988E20,7.404824378397858E20,7.852198817645863E20,8.299573256893855E20,8.746947696141856E20,9.194322135389855E20,9.641696574637872E20,1.0089071013885839E21,1.0536445453133853E21,1.0983819892381866E21,1.1431194331629875E21,1.1878568770877847E21,1.2325943210125828E21,1.2773317649373827E21,1.322069208862185E21,1.3668066527869846E21,1.411544096711785E21,1.4562815406365816E21,1.5010189845613775E21,1.545756428486182E21,1.5904938724109792E21,1.6352313163357796E21,1.6799687602605803E21,1.72470620418538E21,1.7694436481101773E21,1.8141810920349811E21,1.8589185359597753E21,1.903655979884578E21,1.9483934238093772E21,1.9931308677341813E21,2.0378683116589823E21,2.0826057555837775E21,2.1273431995085758E21,2.1720806434333802E21,2.2168180873581777E21,2.261555531282976E21,2.3062929752077786E21,2.3510304191325817E21,2.3957678630573756E21,2.440505306982175E21,2.485242750906975E21,2.5299801948317795E21,2.574717638756572E21,2.619455082681379E21,2.6641925266061693E21,2.7089299705309776E21,2.753667414455769E21,2.798404858380574E21,2.843142302305372E21,2.887879746230177E21,2.9326171901549745E21,2.977354634079771E21,3.0220920780045707E21,3.066829521929374E21,3.1115669658541716E21,3.156304409778965E21,3.2010418537037766E21,3.245779297628571E21,3.2905167415533733E21,3.335254185478171E21,3.379991629402967E21,3.424729073327768E21,3.469466517252571E21,3.5142039611773734E21,3.5589414051021744E21,3.6036788490269774E21,3.6484162929517637E21,3.6931537368765657E21,3.7378911808013646E21,3.7826286247261635E21,3.8273660686509686E21,3.872103512575767E21,3.9168409565005716E21,3.9615784004253657E21,4.0063158443501604E21,4.0510532882749677E21,4.0957907321997597E21,4.140528176124568E21,4.1852656200493616E21,4.2300030639741705E21,4.2747405078989735E21,4.319477951823757E21,4.36421539574856E21,4.408952839673367E21,4.4536902835981674E21,4.4984277275229663E21,4.5431651714477704E21
-29.162595671505873,7.029162716105897E19,1.1590248723707355E20,1.6151334731308722E20,2.071242073891015E20,2.5273506746511573E20,2.983459275411298E20,3.439567876171443E20,3.895676476931584E20,4.3517850776917246E20,4.8078936784518663E20,5.264002279212015E20,5.72011087997215E20,6.176219480732286E20,6.632328081492446E20,7.088436682252586E20,7.544545283012712E20,8.000653883772857E20,8.456762484532996E20,8.912871085293141E20,9.368979686053288E20,9.825088286813445E20,1.0281196887573559E21,1.0737305488333712E21,1.1193414089093866E21,1.1649522689854025E21,1.2105631290614127E21,1.2561739891374272E21,1.301784849213442E21,1.3473957092894588E21,1.3930065693654723E21,1.4386174294414876E21,1.4842282895174987E21,1.5298391495935082E21,1.575450009669528E21,1.6210608697455388E21,1.6666717298215548E21,1.7122825898975696E21,1.757893449973583E21,1.8035043100495955E21,1.8491151701256142E21,1.8947260302016226E21,1.940336890277639E21,1.985947750353653E21,2.0315586104296716E21,2.0771694705056856E21,2.1227803305816962E21,2.1683911906577094E21,2.2140020507337278E21,2.2596129108097407E21,2.3052237708857516E21,2.3508346309617695E21,2.3964454910377895E21,2.4420563511137927E21,2.4876672111898085E21,2.533278071265821E21,2.578888931341841E21,2.624499791417848E21,2.6701106514938686E21,2.7157215115698734E21,2.761332371645897E21,2.8069432317219024E21,2.852554091797921E21,2.8981649518739346E21,2.9437758119499535E21,2.989386672025967E21,3.034997532101977E21,3.08060839217799E21,3.126219252254007E21,3.171830112330021E21,3.2174409724060285E21,3.263051832482055E21,3.3086626925580617E21,3.354273552634081E21,3.3998844127100923E21,3.445495272786101E21,3.4911061328621166E21,3.5367169929381334E21,3.5823278530141513E21,3.627938713090166E21,3.673549573166184E21,3.7191604332421846E21,3.764771293318203E21,3.810382153394217E21,3.855993013470229E21,3.901603873546249E21,3.947214733622263E21,3.9928255936982805E21,4.038436453774288E21,4.0840473138502975E21,4.12965817392632E21,4.175269034002325E21,4.220879894078346E21,4.2664907541543565E21,4.3121016142303797E21,4.357712474306397E21,4.4033233343823945E21,4.4489341944584135E21,4.4945450545344335E21,4.540155914610448E21,4.585766774686462E21,4.631377634762481E21
-28.902637453675297,7.105651489546179E19,1.1743502798301276E20,1.6381354107056292E20,2.1019205415811387E20,2.5657056724566465E20,3.0294908033321547E20,3.493275934207667E20,3.957061065083176E20,4.4208461959586814E20,4.884631326834191E20,5.348416457709706E20,5.8122015885852076E20,6.275986719460709E20,6.739771850336237E20,7.203556981211742E20,7.667342112087234E20,8.13112724296275E20,8.594912373838251E20,9.058697504713761E20,9.522482635589275E20,9.986267766464799E20,1.0450052897340273E21,1.09138380282158E21,1.1377623159091318E21,1.1841408289966845E21,1.2305193420842315E21,1.2768978551717822E21,1.3232763682593335E21,1.369654881346887E21,1.416033394434438E21,1.462411907521989E21,1.5087904206095371E21,1.5551689336970837E21,1.6015474467846394E21,1.6479259598721875E21,1.69430447295974E21,1.7406829860472907E21,1.7870614991348417E21,1.833440012222392E21,1.8798185253099452E21,1.9261970383974905E21,1.9725755514850433E21,2.0189540645725956E21,2.0653325776601494E21,2.1117110907477004E21,2.1580896038352482E21,2.2044681169227958E21,2.2508466300103523E21,2.2972251430979017E21,2.343603656185449E21,2.3899821692730003E21,2.4363606823605554E21,2.4827391954481E21,2.529117708535651E21,2.5754962216232037E21,2.621874734710758E21,2.6682532477983025E21,2.7146317608858603E21,2.7610102739734023E21,2.8073887870609596E21,2.8537673001485027E21,2.900145813236057E21,2.9465243263236084E21,2.992902839411164E21,3.0392813524987135E21,3.0856598655862587E21,3.132038378673811E21,3.1784168917613643E21,3.224795404848915E21,3.271173917936458E21,3.3175524310240204E21,3.3639309441115656E21,3.410309457199119E21,3.4566879702866665E21,3.503066483374215E21,3.5494449964617664E21,3.5958235095493205E21,3.6422020226368757E21,3.6885805357244246E21,3.7349590488119797E21,3.7813375618995166E21,3.8277160749870717E21,3.8740945880746227E21,3.920473101162171E21,3.966851614249727E21,4.0132301273372804E21,4.0596086404248324E21,4.1059871535123766E21,4.152365666599925E21,4.1987441796874817E21,4.245122692775023E21,4.2915012058625815E21,4.3378797189501283E21,4.38425823203769E21,4.4306367451252413E21,4.477015258212778E21,4.523393771300332E21,4.569772284387887E21,4.616150797475438E21,4.66252931056299E21,4.708907823650547E21
